date,star,review
2024.02.26.,4.0,"라스트 오더 때 쯤 가서 많이 기다리지 않고 바로 앉을 수 있었음
칼국수치곤 비싼 가격이었지만 맛있음"
2024.02.23.,5.0,None
2024.02.23.,5.0,None
2024.02.22.,4.0,"사람들 많고 정신없지만
맛있음! 늘 웨이팅이지만 10분정도면 입장하는듯
음식 엄청빨리나와서 좋음!"
2024.02.22.,5.0,"사람들이 줄서는 이유가 있져… 

20년 이상 온 최고의 맛집 ❤️"
2024.02.21.,4.0,None
2024.02.21.,4.0,칼국수가 유병한 집. 늘 한결같은 맛을 유지하고 있음. 겉절이도 맛있음. 테이블 수가 식당 공간에 비해 너무 많아 비좁음.
2024.02.20.,4.0,"명동성당왔다가 걸어서 5~6분?  
사람이 많고 정신없긴해요 그런데 먹고 또 포장해가고픈 만두의 맛 그것땜에 갑니다 진한육수의 기름진맛이예요"
2024.02.20.,5.0,None
2024.02.20.,3.0,None
2024.02.17.,5.0,"여기첨먹었을때 진짜맛있어서 집근처 ㅇㅇ교자 잘못들어갔다가 실망함 인테리어 칼국수 너무 비슷한데 맛이 확실히 다름 
명동교자가 맛집"
2024.02.17.,5.0,"오랜만에 방문해도 여전히 같은 맛ㅎㅎ 
명동 가면 가장 먼저 생각나는 맛집"
2024.02.17.,3.0,줄서면서 먹을정도여서 기대했는데 보통입니다
2024.02.16.,4.0,특별한 맛은 아니지만 명동가면 한번쯤 먹어볼만한 명동교자👍 대기줄은 항상 길지만 금방 빠져요.
2024.02.16.,5.0,맛있드라
2024.02.14.,5.0,"얇은 두께의 만두피가 만두소와 적절히 섞여서, 평소 만두를 좋아하는 사람 입장에서는 만족스러운 식감이었습니다. 칼국수 국물은 짜장면이 생각나는 독특한 향이었습니다."
2024.02.13.,5.0,어머니 손잡고 가기 시작해 어느덧 40년째 단골이다.  옛날부터 사람은 많았어서 크게 기다리는 건 문제 없다. 다만 불친절해도 이렇게 불친절할수 있나 싶을 정도임.  장애인에 대한 배려 전혀 없다.  기대말길.  다른 유명 업... 더보기
2024.02.11.,5.0,"40년 전 270원
닭육수가 소고기 육수로 바꿨다.
임신한 집시람이 유일하게 입덧없이 먹... 더보기"
2024.02.10.,4.0,None
2024.02.07.,5.0,"마주치는 모든 직원들이 다 친절했고, 손님이 많은데도 시스템이 잘 되어있어 잘 먹고 갔습니다. 수저 물컵 정리도 잘 되어있고 깔끔하다 느꼈습니다. 잘 되는 곳은 이유가있네요👏🏻"
2024.02.07.,1.0,None
2024.02.07.,1.0,"명동 가면 꼭 먹어야 함
하지만 가격이 점점 흉함 
분식으... 더보기"
2024.02.06.,4.0,"예전엔짜다고생각했는데
안짜고
은근 비빔맛... 더보기"
2024.02.03.,3.0,"칼국수는 다른 칼국수들과 다르게 명동교자만의 특색이 있고 정말 맛있음! 김치도 마늘맛 풍부하고 매콤하니 칼국수랑 조합 최상! 

하지만 항상 웨이팅이 있고,,가게... 더보기"
2024.02.03.,5.0,웨이팅이 좀 있긴 하지만 줄서서 먹을만 하다
2024.02.03.,3.0,주인이 바뀌고 나서 예전 맛이 없어졌어요. 중화풍 기름기 많은 국물과 볶은 양파.....맛이 달라진 김치 그리고 공장표 만두까지 예전맛을 생각하고 가시면 많이많이 실망합니다. 그냥 달라진 맛을 그 맛이려니 생각하고 가시면 그런데로 먹을만합니다.
2024.02.02.,4.0,맛있는데 뭔가 해가 지날 수록 육수가 묽어짐….. 예전엔 걸쭉했는데… 점점 묽어지네여
2024.02.01.,4.0,"고기국물맛의 진한칼국수에
매콤한 마늘김치 한점 
소문만큼 맛있다 다만 손님이 많아... 더보기"
2024.01.31.,4.0,정말 맛있게 먹었습니다
2024.01.31.,3.0,"★★★★★ 
지인에게 추천하고 싶은, 반드시 가야 할... 더보기"
2024.01.31.,5.0,진짜너무맛있음 ㅜㅜ 최고
2024.01.31.,4.0,None
2024.01.30.,4.0,맛있는 평범한 만두지만 마늘향 강한 김치가 너무 맛있었습니다
2024.01.30.,4.0,"한 번 들려볼만합니다.
마늘향에 포인트가 있는 요리였어요!"
2024.01.28.,2.0,"만두피가 두꺼워졌어요 요리사가 바뀐걸까요? 
옛날부터 다녀서 생각나서 오는곳인데 올때마다 가격은 오르고 맛도 서비스도 예전같지 않네요"
2024.01.28.,4.0,면은 옛날 그대로인데 김치가 너무 변했네요 ㅠ
2024.01.28.,5.0,"자리도 많지만 그만큼 사람도 많음 근데 회전율이 빠른건지 직원분들이 바로바로 치워주셔서 바로바로 착석할 수 있어요 음식도 빨리 나오고 친절하셔서 좋았습니다 
사람 많이 모이는 시간대는 어쩔 수 없이 웨이팅이 있어요"
2024.01.26.,4.0,"+ 추천: 걸쭉하고 묵직한 고기 국물
- 비추천: 약간 퍼진 면과 마늘향이 과한 김치... 더보기"
2024.01.26.,1.0,가격 올랐고 김치는 마늘 맛이 심하게 나서 매운데 싱거움 고기 부스러기 조금과 끈적한 국물 .. 그냥 그 이상도 이하도 아님 만두도 걍 그래
2024.01.24.,3.0,"오랜만에갔더니 여러가지 변화가 있었네요~
여긴 직원분들이 많은데 왜케 불러도 한번에 안오시지..ㅎ
서비스도 안좋아진거같고.."
2024.01.23.,4.0,"음식 빨리 나와요
맛있어요
원체 복잡한거 말고는 괜찮아요"
2024.01.23.,3.0,None
2024.01.22.,5.0,None
2024.01.19.,5.0,웨이팅 금방 빠지고 좁은테이블에서 복작복작 먹는데 이 맛은 계속생각나는 맛이네요 우리동네에도 생겼으면 ㅠㅠㅠ 맛집이라 친절은 그려러니 합니다
2024.01.19.,5.0,불맛나는 진국물에 알싸한마늘김치와 씹지않아도 넘어갈듯한 부들부들 탱실한 면발 남은국물에 사리추가와 밥추가는 국룰 명동교자는 국수계 명불허전 유아독존일 수 밖에 ㅋ
2024.01.18.,5.0,맛있어요!
2024.01.18.,4.0,지금도 1년에 2~3번은 가서 먹긴하는데 뭔가 옛날의 그 풍부하고 푸짐한 느낌은 안 남 왜 그런진 모르겠음 그래도 대체불가능한 명동교자만의 맛이 있으니까....
2024.01.18.,4.0,사람들이 많아서 정신 없다 느껴지나 한번쯤은 먹어볼 맛이네요 불에 볶은 양파 향이 강해서 고기육수인 백짬뽕처럼 느껴지는 칼국수였습니다
2024.01.17.,5.0,적절함.. 한끼 먹기에
2024.01.17.,2.0,2층아줌마 되게 틱틱거림. 밥 새모이만큼 담은거 1인 1공기만 제공이고 식후에 주던 껌쪼가리도 이제안줌. 종업원들이 불러도 못들은척 하는곳
2024.01.14.,1.0,맛은 예전 같지 않고 불친절하고 혼잡한 곳
2024.01.13.,3.0,"맛이 없는 건 아니지만 ‘왜 맛집이지?’ 싶은 집이다.
역시 입맛은 다양하다."
2024.01.10.,5.0,명불허전
2024.01.06.,5.0,None
2024.01.06.,5.0,"늘 겨울이 되면 생각나는 명동교자~ 
명동교자 칼국수는 진짜 진리입니다 ㅎㅎ
만두도, 칼국수도 넘넘 맛있어요~"
2024.01.06.,5.0,None
2024.01.04.,1.0,처음으로 후기 남겨요. 맛은 괜찮은데 서비스 뭔가요? 깡패인가요? 본점 3층 안경끼신 아줌마 너무 외국인 손님들한테도 불친절하고 무례해서 한국인으로써 너무 창피했어요. 반말은 기본이고 외국인 손님들 옷 가방 막 치우라고 하는거 보고 제가 대신 미안... 더보기
2024.01.04.,4.0,맛있는데 실내가 좀 추워서 칼국수가 금방 식어요
2024.01.02.,3.0,"무난한 칼국수와 무난한 만두
그리고 마늘듬뿍김치 🧄"
2024.01.02.,1.0,분식점 수준에 맛도 서비스도 엉망인데 왜 유명하지? 분식점 치곤 가격이 넘 세네.
2024.01.02.,1.0,여기서 먹고 장염 걸려서 열나고 일주일 고생함
2024.01.01.,1.0,None
2024.01.01.,1.0,"밥도 1번만 줌 밥공기도 너무 작음
껌도 안줌
가격은 오르고 직원들 불친절"
2023.12.31.,2.0,"20년 넘게 다니던 곳
초심을 조금씩 잃어가는 것... 더보기"
2023.12.31.,1.0,줄설때 사람들한테 윽박지르고 김치 리필좀 요구하면 토딱지 만큼 줘서 한 6번째 리필해야하는데 가르치듯 바닥비우고 얘기하라고 등등.. 정말 최악이지만 맛도 맛이고 어렸을때부터 가족들과 오던 추억이라 가긴갑니다..
2023.12.31.,2.0,줄서서 먹긴 했는데 별로네요. 가격도 비싸고..
2023.12.29.,4.0,"맛은 한번씩 문득문득 생각이 나네요.
자주 가지 못하지만 한번 가면 꼭 줄서서 어렵게 먹지만 맛은 굿👍"
2023.12.29.,1.0,비위생… 맛도 없어짐.
2023.12.29.,4.0,칼국수 국물에서 고기맛이 많이 나네요. 맛있어요~ 근데 김치가 너무 매워요. 마늘맛이 많이나요ㅜ 그리고 사람이 많고 자리가 다닥다닥 붙어있어서 불편
2023.12.29.,3.0,이렇게 유명하고 웨이팅할 맛인가..? 그냥 평범 무난
2023.12.28.,5.0,맛있어요 마늘맛 김치 최공!
2023.12.28.,2.0,"그냥 평범했어요 
위생이 좀 ;;;"
2023.12.28.,1.0,"50평생 정말 최악의 경험 입니다. 
국수 그릇은 안과 밖 모두 기름이 닦이질 않아서 미끈거리고 젓가락도 마찬가지로 미끈거리고 고춧가루와 음식물이 굳어서 붙어있더군요. 솔직히 맛도 그다지 없습니다. 칼국수는 고기 누린내가 나고 비빔국수는 그다... 더보기"
2023.12.27.,1.0,최악의 맛.. 청결도 최악..  무슨 마늘만 갈아놓은듯한 맛.!!!!
2023.12.27.,5.0,None
2023.12.25.,3.0,"비빔국수랑 김치랑 마늘맛 진짜 강하게 나고 칼국수는 원래 알던것보단 고기국수 느낌으로 기름졌음
맛은 있으나 이렇게 웨이팅할정돈가? 싶네요"
2023.12.24.,1.0,"가면 안되는 이유 6가지😊

1. 1인 1메뉴인데 12,000원짜리 만두는 포함 안됨
-> 인당 ... 더보기"
2023.12.24.,1.0,명성이 엄청나다기에 가봤는데 다신 안갑니다.
2023.12.23.,5.0,"맛은 정말 최고네요
기다림이 너무 힘들어요"
2023.12.22.,3.0,일요일 4시에 가도 사람이 바글바글했다. 국물이 진한 고기국물로 정말 맛있었지만 면발이 좀 퍼져있어서 취향이 아니었다. 그 유명한 마늘김치가 강렬하고 칼국수랑 잘 어울린다.
2023.12.22.,1.0,None
2023.12.22.,3.0,엄청 특별한 건 모르겠고 한 번 정도는 가볼만 합니다
2023.12.21.,2.0,칼국수
2023.12.20.,5.0,None
2023.12.19.,1.0,"수 없이 다니면서 한결 같았다고 하긴 힘들지만 
맛이 떨어진다고 느껴진 적은 없었는데
국물은 가벼워지고 만두피는 ... 더보기"
2023.12.18.,2.0,"가격이 또 1,000원씩 올랐다. 양도 적어진 것 같고 그래도 사람은 많아 북적거린다
맛은 있지만 무료급식소 같은 느낌이다.
친절하거나 다른 서비스는 기대... 더보기"
2023.12.17.,1.0,물에 뭐가 나옴. 말했더니 딴거 가져다준다 하고 바로 가져가서 주지도 않음. 다른 리뷰보니 위생문제가 원래 ... 더보기
2023.12.14.,5.0,n년째 명동오면 배불러도 가서 먹고가는 곳 ㅎㅎ
2023.12.14.,4.0,생각보다 줄은 엄청나게 금방 빠져요 칼국수가 신기하게도 마장면 혹은 짜장 느낌이 났습니다
2023.12.13.,1.0,"솔직히 저는 제 입맛에 너무 안맞았어요
외국인친구는 맛있다고 한 그릇 다비웠아요"
2023.12.11.,5.0,만두가너무맛있어요국수도맛있어요
2023.12.11.,2.0,"옛날에 먹었을땐맛있었는데  ,  
칼국수 양이적어요 
국물먹어보면 뭔가 안매운짬뽕국물느낌,   가격대비별로"
2023.12.11.,1.0,"여기 맛있다고 하는 사람은 진심 미각이 의심됨
웨이팅은 생각보다 금방 줄어들었는데 들어간 식당 풍경에 경악
이 정도 인구밀도는 학창시절 급식실에서도 보지... 더보기"
2023.12.07.,2.0,물 달라는데 빤히 쳐다보는 직원.  주위에는 외국인들로 넘쳐나는데  그래서 그런지 한국말을 못 알아 듣는다.ㅠㅠ 나올때까지 물 안가져다 줘서 옆 테이블꺼 먹었네.
2023.12.06.,4.0,None
2023.12.06.,1.0,"젓가락이 미끌미끌하고 위생상태 심각함ㅋ
4인테이블인데 중간에 물이랑 컵놓고 모르는사람이랑
... 더보기"
2023.12.06.,4.0,항상 깔끔한 느낌은 안 들지만 맛있는 칼국수라 어쩔 수 없음. 밥까지 말아먹어야 딱 배부름.
2023.12.06.,1.0,"비빔은 양념 맛이 넘 쎄서 비추였어여 
면도 초록색인데 넘 삶아 쫄깃한 없이 미끄덩 미역 먹는 식감에 배고픈을 완죤 입맛 버렸어여
칼국수와 교자는 맛있었다 합니다  그리구 손님 받기 위주라... 더보기"
2023.12.06.,5.0,"약간 회전율 때문에 음식 찍어내는 공장 느낌음 있는데, 진짜 맛있는건 부정 못함. 국물이 최고임"
2023.12.04.,3.0,Overrated
2023.12.02.,5.0,None
2023.11.29.,5.0,항상 맛있다 !!!
2023.11.29.,5.0,Went here around 8pm and luckily there wasn’t a queue. The menu was limited but the food was delicious and the servings were generous.
2023.11.28.,4.0,만두 맛집
2023.11.27.,5.0,명동 피부과 들를때 마다 가는데 너무 맛있고 한끼 든든하게 먹으면 다음 끼니가 생각이 안 납니당♡♡
2023.11.26.,2.0,"나름 기대하고 갔는데 기름진 칼국수맛이에요. 기스면이나 울면 먹는 느낌이네요. 근데 칼국수는 김치가 중요한데 김치가 마늘맛이 너무 강해서 입이 아려요. 김치 한입 먹고 못먹었습니다ㅜ 줄은 빨리 줄어들긴 하고, 친절은 하십니다."
2023.11.26.,5.0,겨울이 되면 생각나는 곳
2023.11.26.,4.0,"만두,국수 모두 맛있습니다.

다만 자리가 다닥다닥 붙어있고 편히 먹을수 있는 분위기는 아니에요. 하... 더보기"
2023.11.25.,1.0,"자리도좁고 만두만 시키는것도 안되고 꼭 인당 국수류 음식 시켜야 만두추가 됩니다
칼국수엔 만두 진짜 조금 들어있고 만두만 목적이신분들은 비추요ㅠㅠ... 한번가고 두번은 안갈거같아요"
2023.11.25.,1.0,"3층 대리급 남자직원..정말  손님 불쾌하게 만드네요 영수증 결제금액 꼭 확인하세요  3만원을 4만원으로 결제하고 사과 한마디 없이 오히려 큰소리 ㅋㅋ
어이없음~"
2023.11.25.,5.0,찬바람불면 꼭 생각남
2023.11.24.,5.0,None
2023.11.24.,5.0,None
2023.11.22.,1.0,양도 적어졌고 빨리빨리 손님 대하는게 휴게소 음식만도 못한 것 같아요. 맛도 그져그렇고 일년에 한번씩은 왔었는데 더이상 안 올 것 같아요
2023.11.20.,3.0,그렇게 유난 떨 정도인지는 잘
2023.11.20.,5.0,None
2023.11.19.,1.0,싸가지겁나없음
2023.11.19.,5.0,칼국수맛이 독특하고 맛있습니다
2023.11.16.,5.0,"Taste amazing,fast, frendly"
2023.11.16.,5.0,관광객이 많고 바쁘다 보니 주문을 받으러 빨리 안오실때가 있어 보임. 옆테이블이 그랬음. 꼭 자리 안내받을때 주문 같이 하세요! 음식 진짜 금방 나옴. 인생 맛집임. 괜히 미쉐린 별을 받는게 아님! 칼국수 하고 김치 원탑.
2023.11.15.,5.0,유명할만한 맛입니다
2023.11.14.,5.0,None
2023.11.13.,5.0,"저번에 첫 방문 했었는데 너무 맛있었다. 오늘 갑자기 생각나서 또 방문했다. 매우매우 맛있음. 칼국수 면 리필 무료로 한 번 가능.
칼국수 면은 육수에 삶는 것 같다. 면만 생으로 먹어봤는데 그것도 맛있었음... 더보기"
2023.11.12.,1.0,두번은 절대 안갈것 같아요^^
2023.11.12.,5.0,사람도 많은데 친절하세요. 오랜만에 갔는데도 예전 그대로 맛이 안 변해서 좋았슴다. 늘 똑같은 맛 유지하는 것 같아요.
2023.11.10.,1.0,"대기 줄?
: 2인 이하와 3인 이상의 구역이 나뉘어있으며 체계적이지 못한 관리(관리인 멋대로 계단과 엘베... 더보기"
2023.11.07.,4.0,이십몇년 전에도 할아버지 손잡고 오던 서울 맛집. 그맛 그대로 지금까지 남아있어서 감사할 따름입니다.
2023.11.07.,1.0,왜 맛있다는 건지도 모르겠고 엄청 시끄럽고 불편함...
2023.11.07.,4.0,None
2023.11.05.,5.0,None
2023.11.05.,4.0,"항상 줄서는게 문제이지 들어가면 문제가 없다
특유의 불향 칼국수 만두는 언제나 맛있고
이만한 가성비가 없다
김치는 마늘을... 더보기"
2023.11.05.,1.0,"3층 직원 아줌마 
서비스교육좀 받아야될 것 같음 밥맛떨어짐"
2023.11.04.,5.0,"변함 없는 맛!
안 붐비는 시간 찾기가 힘드네요ㅠ"
2023.11.03.,3.0,비빔국수와 만두 맛이 괜챦네요
